,mean voltage p.u.,P,Q
2023-06-24 06:18:00,,-2147483648,-2147483648
2023-06-24 06:19:00,,-2147483648,-2147483648
2023-06-24 06:20:00,,-2147483648,-2147483648
2023-06-24 06:21:00,,-2147483648,-2147483648
2023-06-24 06:22:00,,-2147483648,-2147483648
2023-06-24 06:23:00,,-2147483648,-2147483648
2023-06-24 06:24:00,,-2147483648,-2147483648
2023-06-24 06:25:00,,-2147483648,-2147483648
2023-06-24 06:26:00,,-2147483648,-2147483648
2023-06-24 06:27:00,,-2147483648,-2147483648
2023-06-24 06:28:00,,-2147483648,-2147483648
2023-06-24 06:29:00,,-2147483648,-2147483648
2023-06-24 06:30:00,,-2147483648,-2147483648
2023-06-24 06:31:00,,-2147483648,-2147483648
2023-06-24 06:32:00,,-2147483648,-2147483648
2023-06-24 06:33:00,,-2147483648,-2147483648
2023-06-24 06:34:00,,-2147483648,-2147483648
2023-06-24 06:35:00,,-2147483648,-2147483648
2023-06-24 06:36:00,,-2147483648,-2147483648
2023-06-24 06:37:00,,-2147483648,-2147483648
2023-06-24 06:38:00,,-2147483648,-2147483648
2023-06-24 06:39:00,,-2147483648,-2147483648
2023-06-24 06:40:00,,-2147483648,-2147483648
2023-06-24 06:41:00,,-2147483648,-2147483648
2023-06-24 06:42:00,,-2147483648,-2147483648
2023-06-24 06:43:00,,-2147483648,-2147483648
2023-06-24 06:44:00,,-2147483648,-2147483648
2023-06-24 06:45:00,,-2147483648,-2147483648
2023-06-24 06:46:00,,-2147483648,-2147483648
2023-06-24 06:47:00,,-2147483648,-2147483648
2023-06-24 06:48:00,,-2147483648,-2147483648
2023-06-24 06:49:00,,-2147483648,-2147483648
2023-06-24 06:50:00,,-2147483648,-2147483648
2023-06-24 06:51:00,,-2147483648,-2147483648
2023-06-24 06:52:00,,-2147483648,-2147483648
2023-06-24 06:53:00,,-2147483648,-2147483648
2023-06-24 06:54:00,,-2147483648,-2147483648
2023-06-24 06:55:00,,-2147483648,-2147483648
2023-06-24 06:56:00,,-2147483648,-2147483648
2023-06-24 06:57:00,,-2147483648,-2147483648
2023-06-24 06:58:00,,-2147483648,-2147483648
2023-06-24 06:59:00,,-2147483648,-2147483648
2023-06-24 07:00:00,,-2147483648,-2147483648
2023-06-24 07:01:00,,-2147483648,-2147483648
2023-06-24 07:02:00,,-2147483648,-2147483648
2023-06-24 07:03:00,,-2147483648,-2147483648
2023-06-24 07:04:00,,-2147483648,-2147483648
2023-06-24 07:05:00,,-2147483648,-2147483648
2023-06-24 07:06:00,,-2147483648,-2147483648
2023-06-24 07:07:00,,-2147483648,-2147483648
2023-06-24 07:08:00,,-2147483648,-2147483648
2023-06-24 07:09:00,,-2147483648,-2147483648
2023-06-24 07:10:00,,-2147483648,-2147483648
2023-06-24 07:11:00,,-2147483648,-2147483648
2023-06-24 07:12:00,,-2147483648,-2147483648
2023-06-24 07:13:00,,-2147483648,-2147483648
2023-06-24 07:14:00,,-2147483648,-2147483648
2023-06-24 07:15:00,,-2147483648,-2147483648
2023-06-24 07:16:00,,-2147483648,-2147483648
2023-06-24 07:17:00,,-2147483648,-2147483648
2023-06-24 07:18:00,,-2147483648,-2147483648
2023-06-24 07:19:00,,-2147483648,-2147483648
2023-06-24 07:20:00,,-2147483648,-2147483648
2023-06-24 07:21:00,,-2147483648,-2147483648
2023-06-24 07:22:00,,-2147483648,-2147483648
2023-06-24 07:23:00,,-2147483648,-2147483648
2023-06-24 07:24:00,,-2147483648,-2147483648
2023-06-24 07:25:00,,-2147483648,-2147483648
2023-06-24 07:26:00,,-2147483648,-2147483648
2023-06-24 07:27:00,,-2147483648,-2147483648
2023-06-24 07:28:00,,-2147483648,-2147483648
2023-06-24 07:29:00,,-2147483648,-2147483648
2023-06-24 07:30:00,,-2147483648,-2147483648
2023-06-24 07:31:00,,-2147483648,-2147483648
2023-06-24 07:32:00,,-2147483648,-2147483648
2023-06-24 07:33:00,,-2147483648,-2147483648
2023-06-24 07:34:00,,-2147483648,-2147483648
2023-06-24 07:35:00,,-2147483648,-2147483648
2023-06-24 07:36:00,,-2147483648,-2147483648
2023-06-24 07:37:00,,-2147483648,-2147483648
2023-06-24 07:38:00,,-2147483648,-2147483648
2023-06-24 07:39:00,,-2147483648,-2147483648
2023-06-24 07:40:00,,-2147483648,-2147483648
2023-06-24 07:41:00,,-2147483648,-2147483648
2023-06-24 07:42:00,,-2147483648,-2147483648
2023-06-24 07:43:00,,-2147483648,-2147483648
2023-06-24 07:44:00,,-2147483648,-2147483648
2023-06-24 07:45:00,,-2147483648,-2147483648
2023-06-24 07:46:00,,-2147483648,-2147483648
2023-06-24 07:47:00,,-2147483648,-2147483648
2023-06-24 07:48:00,,-2147483648,-2147483648
2023-06-24 07:49:00,,-2147483648,-2147483648
2023-06-24 07:50:00,,-2147483648,-2147483648
2023-06-24 07:51:00,,-2147483648,-2147483648
2023-06-24 07:52:00,,-2147483648,-2147483648
2023-06-24 07:53:00,,-2147483648,-2147483648
2023-06-24 07:54:00,,-2147483648,-2147483648
2023-06-24 07:55:00,,-2147483648,-2147483648
2023-06-24 07:56:00,,-2147483648,-2147483648
2023-06-24 07:57:00,,-2147483648,-2147483648
2023-06-24 07:58:00,,-2147483648,-2147483648
2023-06-24 07:59:00,,-2147483648,-2147483648
2023-06-24 08:00:00,,-2147483648,-2147483648
2023-06-24 08:01:00,,-2147483648,-2147483648
2023-06-24 08:02:00,,-2147483648,-2147483648
2023-06-24 08:03:00,,-2147483648,-2147483648
2023-06-24 08:04:00,,-2147483648,-2147483648
2023-06-24 08:05:00,,-2147483648,-2147483648
2023-06-24 08:06:00,,-2147483648,-2147483648
2023-06-24 08:07:00,,-2147483648,-2147483648
2023-06-24 08:08:00,,-2147483648,-2147483648
2023-06-24 08:09:00,,-2147483648,-2147483648
2023-06-24 08:10:00,,-2147483648,-2147483648
2023-06-24 08:11:00,,-2147483648,-2147483648
2023-06-24 08:12:00,,-2147483648,-2147483648
2023-06-24 08:13:00,,-2147483648,-2147483648
2023-06-24 08:14:00,,-2147483648,-2147483648
2023-06-24 08:15:00,,-2147483648,-2147483648
2023-06-24 08:16:00,,-2147483648,-2147483648
2023-06-24 08:17:00,,-2147483648,-2147483648
2023-06-24 08:18:00,,-2147483648,-2147483648
2023-06-24 08:19:00,,-2147483648,-2147483648
2023-06-24 08:20:00,,-2147483648,-2147483648
2023-06-24 08:21:00,,-2147483648,-2147483648
2023-06-24 08:22:00,,-2147483648,-2147483648
2023-06-24 08:23:00,,-2147483648,-2147483648
2023-06-24 08:24:00,,-2147483648,-2147483648
2023-06-24 08:25:00,,-2147483648,-2147483648
2023-06-24 08:26:00,,-2147483648,-2147483648
2023-06-24 08:27:00,,-2147483648,-2147483648
2023-06-24 08:28:00,,-2147483648,-2147483648
2023-06-24 08:29:00,,-2147483648,-2147483648
2023-06-24 08:30:00,,-2147483648,-2147483648
2023-06-24 08:31:00,,-2147483648,-2147483648
2023-06-24 08:32:00,,-2147483648,-2147483648
2023-06-24 08:33:00,,-2147483648,-2147483648
2023-06-24 08:34:00,,-2147483648,-2147483648
2023-06-24 08:35:00,,-2147483648,-2147483648
2023-06-24 08:36:00,,-2147483648,-2147483648
2023-06-24 08:37:00,,-2147483648,-2147483648
2023-06-24 08:38:00,,-2147483648,-2147483648
2023-06-24 08:39:00,,-2147483648,-2147483648
2023-06-24 08:40:00,,-2147483648,-2147483648
2023-06-24 08:41:00,,-2147483648,-2147483648
2023-06-24 08:42:00,,-2147483648,-2147483648
2023-06-24 08:43:00,,-2147483648,-2147483648
2023-06-24 08:44:00,,-2147483648,-2147483648
2023-06-24 08:45:00,,-2147483648,-2147483648
2023-06-24 08:46:00,,-2147483648,-2147483648
2023-06-24 08:47:00,,-2147483648,-2147483648
2023-06-24 08:48:00,,-2147483648,-2147483648
2023-06-24 08:49:00,,-2147483648,-2147483648
2023-06-24 08:50:00,,-2147483648,-2147483648
2023-06-24 08:51:00,,-2147483648,-2147483648
2023-06-24 08:52:00,,-2147483648,-2147483648
2023-06-24 08:53:00,,-2147483648,-2147483648
2023-06-24 08:54:00,,-2147483648,-2147483648
2023-06-24 08:55:00,,-2147483648,-2147483648
2023-06-24 08:56:00,,-2147483648,-2147483648
2023-06-24 08:57:00,,-2147483648,-2147483648
2023-06-24 08:58:00,,-2147483648,-2147483648
2023-06-24 08:59:00,,-2147483648,-2147483648
2023-06-24 09:00:00,,-2147483648,-2147483648
2023-06-24 09:01:00,,-2147483648,-2147483648
2023-06-24 09:02:00,,-2147483648,-2147483648
2023-06-24 09:03:00,,-2147483648,-2147483648
2023-06-24 09:04:00,,-2147483648,-2147483648
2023-06-24 09:05:00,,-2147483648,-2147483648
2023-06-24 09:06:00,,-2147483648,-2147483648
2023-06-24 09:07:00,,-2147483648,-2147483648
2023-06-24 09:08:00,,-2147483648,-2147483648
2023-06-24 09:09:00,,-2147483648,-2147483648
2023-06-24 09:10:00,,-2147483648,-2147483648
2023-06-24 09:11:00,,-2147483648,-2147483648
2023-06-24 09:12:00,,-2147483648,-2147483648
2023-06-24 09:13:00,,-2147483648,-2147483648
2023-06-24 09:14:00,,-2147483648,-2147483648
2023-06-24 09:15:00,,-2147483648,-2147483648
2023-06-24 09:16:00,,-2147483648,-2147483648
2023-06-24 09:17:00,,-2147483648,-2147483648
2023-06-24 09:18:00,,-2147483648,-2147483648
2023-06-24 09:19:00,,-2147483648,-2147483648
2023-06-24 09:20:00,,-2147483648,-2147483648
2023-06-24 09:21:00,,-2147483648,-2147483648
2023-06-24 09:22:00,,-2147483648,-2147483648
2023-06-24 09:23:00,,-2147483648,-2147483648
2023-06-24 09:24:00,,-2147483648,-2147483648
2023-06-24 09:25:00,,-2147483648,-2147483648
2023-06-24 09:26:00,,-2147483648,-2147483648
2023-06-24 09:27:00,,-2147483648,-2147483648
2023-06-24 09:28:00,,-2147483648,-2147483648
2023-06-24 09:29:00,,-2147483648,-2147483648
2023-06-24 09:30:00,,-2147483648,-2147483648
2023-06-24 09:31:00,,-2147483648,-2147483648
2023-06-24 09:32:00,,-2147483648,-2147483648
2023-06-24 09:33:00,,-2147483648,-2147483648
2023-06-24 09:34:00,,-2147483648,-2147483648
2023-06-24 09:35:00,,-2147483648,-2147483648
2023-06-24 09:36:00,,-2147483648,-2147483648
2023-06-24 09:37:00,,-2147483648,-2147483648
2023-06-24 09:38:00,,-2147483648,-2147483648
2023-06-24 09:39:00,,-2147483648,-2147483648
2023-06-24 09:40:00,,-2147483648,-2147483648
2023-06-24 09:41:00,,-2147483648,-2147483648
2023-06-24 09:42:00,,-2147483648,-2147483648
2023-06-24 09:43:00,,-2147483648,-2147483648
2023-06-24 09:44:00,,-2147483648,-2147483648
2023-06-24 09:45:00,,-2147483648,-2147483648
2023-06-24 09:46:00,,-2147483648,-2147483648
2023-06-24 09:47:00,,-2147483648,-2147483648
2023-06-24 09:48:00,,-2147483648,-2147483648
2023-06-24 09:49:00,,-2147483648,-2147483648
2023-06-24 09:50:00,,-2147483648,-2147483648
2023-06-24 09:51:00,,-2147483648,-2147483648
2023-06-24 09:52:00,,-2147483648,-2147483648
2023-06-24 09:53:00,,-2147483648,-2147483648
2023-06-24 09:54:00,,-2147483648,-2147483648
2023-06-24 09:55:00,,-2147483648,-2147483648
2023-06-24 09:56:00,,-2147483648,-2147483648
2023-06-24 09:57:00,,-2147483648,-2147483648
2023-06-24 09:58:00,,-2147483648,-2147483648
2023-06-24 09:59:00,,-2147483648,-2147483648
2023-06-24 10:00:00,,-2147483648,-2147483648
2023-06-24 10:01:00,,-2147483648,-2147483648
2023-06-24 10:02:00,,-2147483648,-2147483648
2023-06-24 10:03:00,,-2147483648,-2147483648
2023-06-24 10:04:00,,-2147483648,-2147483648
2023-06-24 10:05:00,,-2147483648,-2147483648
2023-06-24 10:06:00,,-2147483648,-2147483648
2023-06-24 10:07:00,,-2147483648,-2147483648
2023-06-24 10:08:00,,-2147483648,-2147483648
2023-06-24 10:09:00,,-2147483648,-2147483648
2023-06-24 10:10:00,,-2147483648,-2147483648
2023-06-24 10:11:00,,-2147483648,-2147483648
2023-06-24 10:12:00,,-2147483648,-2147483648
2023-06-24 10:13:00,,-2147483648,-2147483648
2023-06-24 10:14:00,,-2147483648,-2147483648
2023-06-24 10:15:00,,-2147483648,-2147483648
2023-06-24 10:16:00,,-2147483648,-2147483648
2023-06-24 10:17:00,,-2147483648,-2147483648
2023-06-24 10:18:00,,-2147483648,-2147483648
2023-06-24 10:19:00,,-2147483648,-2147483648
2023-06-24 10:20:00,,-2147483648,-2147483648
2023-06-24 10:21:00,,-2147483648,-2147483648
2023-06-24 10:22:00,,-2147483648,-2147483648
2023-06-24 10:23:00,,-2147483648,-2147483648
2023-06-24 10:24:00,,-2147483648,-2147483648
2023-06-24 10:25:00,,-2147483648,-2147483648
2023-06-24 10:26:00,,-2147483648,-2147483648
2023-06-24 10:27:00,,-2147483648,-2147483648
2023-06-24 10:28:00,,-2147483648,-2147483648
2023-06-24 10:29:00,,-2147483648,-2147483648
2023-06-24 10:30:00,,-2147483648,-2147483648
2023-06-24 10:31:00,,-2147483648,-2147483648
2023-06-24 10:32:00,,-2147483648,-2147483648
2023-06-24 10:33:00,,-2147483648,-2147483648
2023-06-24 10:34:00,,-2147483648,-2147483648
2023-06-24 10:35:00,,-2147483648,-2147483648
2023-06-24 10:36:00,,-2147483648,-2147483648
2023-06-24 10:37:00,,-2147483648,-2147483648
2023-06-24 10:38:00,,-2147483648,-2147483648
2023-06-24 10:39:00,,-2147483648,-2147483648
2023-06-24 10:40:00,,-2147483648,-2147483648
2023-06-24 10:41:00,,-2147483648,-2147483648
2023-06-24 10:42:00,,-2147483648,-2147483648
2023-06-24 10:43:00,,-2147483648,-2147483648
2023-06-24 10:44:00,,-2147483648,-2147483648
2023-06-24 10:45:00,,-2147483648,-2147483648
2023-06-24 10:46:00,,-2147483648,-2147483648
2023-06-24 10:47:00,,-2147483648,-2147483648
2023-06-24 10:48:00,,-2147483648,-2147483648
2023-06-24 10:49:00,,-2147483648,-2147483648
2023-06-24 10:50:00,,-2147483648,-2147483648
2023-06-24 10:51:00,,-2147483648,-2147483648
2023-06-24 10:52:00,,-2147483648,-2147483648
2023-06-24 10:53:00,,-2147483648,-2147483648
2023-06-24 10:54:00,,-2147483648,-2147483648
2023-06-24 10:55:00,,-2147483648,-2147483648
2023-06-24 10:56:00,,-2147483648,-2147483648
2023-06-24 10:57:00,,-2147483648,-2147483648
2023-06-24 10:58:00,,-2147483648,-2147483648
2023-06-24 10:59:00,,-2147483648,-2147483648
2023-06-24 11:00:00,,-2147483648,-2147483648
2023-06-24 11:01:00,,-2147483648,-2147483648
2023-06-24 11:02:00,,-2147483648,-2147483648
2023-06-24 11:03:00,,-2147483648,-2147483648
2023-06-24 11:04:00,,-2147483648,-2147483648
2023-06-24 11:05:00,,-2147483648,-2147483648
2023-06-24 11:06:00,,-2147483648,-2147483648
2023-06-24 11:07:00,,-2147483648,-2147483648
2023-06-24 11:08:00,,-2147483648,-2147483648
2023-06-24 11:09:00,,-2147483648,-2147483648
2023-06-24 11:10:00,,-2147483648,-2147483648
2023-06-24 11:11:00,,-2147483648,-2147483648
2023-06-24 11:12:00,,-2147483648,-2147483648
2023-06-24 11:13:00,,-2147483648,-2147483648
2023-06-24 11:14:00,,-2147483648,-2147483648
2023-06-24 11:15:00,,-2147483648,-2147483648
2023-06-24 11:16:00,,-2147483648,-2147483648
2023-06-24 11:17:00,,-2147483648,-2147483648
2023-06-24 11:18:00,,-2147483648,-2147483648
2023-06-24 11:19:00,,-2147483648,-2147483648
2023-06-24 11:20:00,,-2147483648,-2147483648
2023-06-24 11:21:00,,-2147483648,-2147483648
2023-06-24 11:22:00,,-2147483648,-2147483648
2023-06-24 11:23:00,,-2147483648,-2147483648
2023-06-24 11:24:00,,-2147483648,-2147483648
2023-06-24 11:25:00,,-2147483648,-2147483648
2023-06-24 11:26:00,,-2147483648,-2147483648
2023-06-24 11:27:00,,-2147483648,-2147483648
2023-06-24 11:28:00,,-2147483648,-2147483648
2023-06-24 11:29:00,,-2147483648,-2147483648
2023-06-24 11:30:00,,-2147483648,-2147483648
2023-06-24 11:31:00,,-2147483648,-2147483648
2023-06-24 11:32:00,,-2147483648,-2147483648
2023-06-24 11:33:00,,-2147483648,-2147483648
2023-06-24 11:34:00,,-2147483648,-2147483648
2023-06-24 11:35:00,,-2147483648,-2147483648
2023-06-24 11:36:00,,-2147483648,-2147483648
2023-06-24 11:37:00,,-2147483648,-2147483648
2023-06-24 11:38:00,,-2147483648,-2147483648
2023-06-24 11:39:00,,-2147483648,-2147483648
2023-06-24 11:40:00,,-2147483648,-2147483648
2023-06-24 11:41:00,,-2147483648,-2147483648
2023-06-24 11:42:00,,-2147483648,-2147483648
2023-06-24 11:43:00,,-2147483648,-2147483648
2023-06-24 11:44:00,,-2147483648,-2147483648
2023-06-24 11:45:00,,-2147483648,-2147483648
2023-06-24 11:46:00,,-2147483648,-2147483648
2023-06-24 11:47:00,,-2147483648,-2147483648
2023-06-24 11:48:00,,-2147483648,-2147483648
2023-06-24 11:49:00,,-2147483648,-2147483648
2023-06-24 11:50:00,,-2147483648,-2147483648
2023-06-24 11:51:00,,-2147483648,-2147483648
2023-06-24 11:52:00,,-2147483648,-2147483648
2023-06-24 11:53:00,,-2147483648,-2147483648
2023-06-24 11:54:00,,-2147483648,-2147483648
2023-06-24 11:55:00,,-2147483648,-2147483648
2023-06-24 11:56:00,,-2147483648,-2147483648
2023-06-24 11:57:00,,-2147483648,-2147483648
2023-06-24 11:58:00,,-2147483648,-2147483648
2023-06-24 11:59:00,,-2147483648,-2147483648
2023-06-24 12:00:00,,-2147483648,-2147483648
2023-06-24 12:01:00,,-2147483648,-2147483648
2023-06-24 12:02:00,,-2147483648,-2147483648
2023-06-24 12:03:00,,-2147483648,-2147483648
2023-06-24 12:04:00,,-2147483648,-2147483648
2023-06-24 12:05:00,,-2147483648,-2147483648
2023-06-24 12:06:00,,-2147483648,-2147483648
2023-06-24 12:07:00,,-2147483648,-2147483648
2023-06-24 12:08:00,,-2147483648,-2147483648
2023-06-24 12:09:00,,-2147483648,-2147483648
2023-06-24 12:10:00,,-2147483648,-2147483648
2023-06-24 12:11:00,,-2147483648,-2147483648
2023-06-24 12:12:00,,-2147483648,-2147483648
2023-06-24 12:13:00,,-2147483648,-2147483648
2023-06-24 12:14:00,,-2147483648,-2147483648
2023-06-24 12:15:00,,-2147483648,-2147483648
2023-06-24 12:16:00,,-2147483648,-2147483648
2023-06-24 12:17:00,,-2147483648,-2147483648
2023-06-24 12:18:00,,-2147483648,-2147483648
2023-06-24 12:19:00,,-2147483648,-2147483648
2023-06-24 12:20:00,,-2147483648,-2147483648
2023-06-24 12:21:00,,-2147483648,-2147483648
2023-06-24 12:22:00,,-2147483648,-2147483648
2023-06-24 12:23:00,,-2147483648,-2147483648
2023-06-24 12:24:00,,-2147483648,-2147483648
2023-06-24 12:25:00,,-2147483648,-2147483648
2023-06-24 12:26:00,,-2147483648,-2147483648
2023-06-24 12:27:00,,-2147483648,-2147483648
2023-06-24 12:28:00,,-2147483648,-2147483648
2023-06-24 12:29:00,,-2147483648,-2147483648
2023-06-24 12:30:00,,-2147483648,-2147483648
2023-06-24 12:31:00,,-2147483648,-2147483648
2023-06-24 12:32:00,,-2147483648,-2147483648
2023-06-24 12:33:00,,-2147483648,-2147483648
2023-06-24 12:34:00,,-2147483648,-2147483648
2023-06-24 12:35:00,,-2147483648,-2147483648
2023-06-24 12:36:00,,-2147483648,-2147483648
2023-06-24 12:37:00,,-2147483648,-2147483648
2023-06-24 12:38:00,,-2147483648,-2147483648
2023-06-24 12:39:00,,-2147483648,-2147483648
2023-06-24 12:40:00,,-2147483648,-2147483648
2023-06-24 12:41:00,,-2147483648,-2147483648
2023-06-24 12:42:00,,-2147483648,-2147483648
2023-06-24 12:43:00,,-2147483648,-2147483648
2023-06-24 12:44:00,,-2147483648,-2147483648
2023-06-24 12:45:00,,-2147483648,-2147483648
2023-06-24 12:46:00,,-2147483648,-2147483648
2023-06-24 12:47:00,,-2147483648,-2147483648
2023-06-24 12:48:00,,-2147483648,-2147483648
2023-06-24 12:49:00,,-2147483648,-2147483648
2023-06-24 12:50:00,,-2147483648,-2147483648
2023-06-24 12:51:00,,-2147483648,-2147483648
2023-06-24 12:52:00,,-2147483648,-2147483648
2023-06-24 12:53:00,,-2147483648,-2147483648
2023-06-24 12:54:00,,-2147483648,-2147483648
2023-06-24 12:55:00,,-2147483648,-2147483648
2023-06-24 12:56:00,,-2147483648,-2147483648
2023-06-24 12:57:00,,-2147483648,-2147483648
2023-06-24 12:58:00,,-2147483648,-2147483648
2023-06-24 12:59:00,,-2147483648,-2147483648
2023-06-24 13:00:00,,-2147483648,-2147483648
2023-06-24 13:01:00,,-2147483648,-2147483648
2023-06-24 13:02:00,,-2147483648,-2147483648
2023-06-24 13:03:00,,-2147483648,-2147483648
2023-06-24 13:04:00,,-2147483648,-2147483648
2023-06-24 13:05:00,,-2147483648,-2147483648
2023-06-24 13:06:00,,-2147483648,-2147483648
2023-06-24 13:07:00,,-2147483648,-2147483648
2023-06-24 13:08:00,,-2147483648,-2147483648
2023-06-24 13:09:00,,-2147483648,-2147483648
2023-06-24 13:10:00,,-2147483648,-2147483648
2023-06-24 13:11:00,,-2147483648,-2147483648
2023-06-24 13:12:00,,-2147483648,-2147483648
2023-06-24 13:13:00,,-2147483648,-2147483648
2023-06-24 13:14:00,,-2147483648,-2147483648
2023-06-24 13:15:00,,-2147483648,-2147483648
2023-06-24 13:16:00,,-2147483648,-2147483648
2023-06-24 13:17:00,,-2147483648,-2147483648
2023-06-24 13:18:00,,-2147483648,-2147483648
2023-06-24 13:19:00,,-2147483648,-2147483648
2023-06-24 13:20:00,,-2147483648,-2147483648
2023-06-24 13:21:00,,-2147483648,-2147483648
2023-06-24 13:22:00,,-2147483648,-2147483648
2023-06-24 13:23:00,,-2147483648,-2147483648
2023-06-24 13:24:00,,-2147483648,-2147483648
2023-06-24 13:25:00,,-2147483648,-2147483648
2023-06-24 13:26:00,,-2147483648,-2147483648
2023-06-24 13:27:00,,-2147483648,-2147483648
2023-06-24 13:28:00,,-2147483648,-2147483648
2023-06-24 13:29:00,,-2147483648,-2147483648
2023-06-24 13:30:00,,-2147483648,-2147483648
2023-06-24 13:31:00,,-2147483648,-2147483648
2023-06-24 13:32:00,,-2147483648,-2147483648
2023-06-24 13:33:00,,-2147483648,-2147483648
2023-06-24 13:34:00,,-2147483648,-2147483648
2023-06-24 13:35:00,,-2147483648,-2147483648
2023-06-24 13:36:00,,-2147483648,-2147483648
2023-06-24 13:37:00,,-2147483648,-2147483648
2023-06-24 13:38:00,,-2147483648,-2147483648
2023-06-24 13:39:00,,-2147483648,-2147483648
2023-06-24 13:40:00,,-2147483648,-2147483648
2023-06-24 13:41:00,,-2147483648,-2147483648
2023-06-24 13:42:00,,-2147483648,-2147483648
2023-06-24 13:43:00,,-2147483648,-2147483648
2023-06-24 13:44:00,,-2147483648,-2147483648
2023-06-24 13:45:00,,-2147483648,-2147483648
2023-06-24 13:46:00,,-2147483648,-2147483648
2023-06-24 13:47:00,,-2147483648,-2147483648
2023-06-24 13:48:00,,-2147483648,-2147483648
2023-06-24 13:49:00,,-2147483648,-2147483648
2023-06-24 13:50:00,,-2147483648,-2147483648
2023-06-24 13:51:00,,-2147483648,-2147483648
2023-06-24 13:52:00,,-2147483648,-2147483648
2023-06-24 13:53:00,,-2147483648,-2147483648
2023-06-24 13:54:00,,-2147483648,-2147483648
2023-06-24 13:55:00,,-2147483648,-2147483648
2023-06-24 13:56:00,,-2147483648,-2147483648
2023-06-24 13:57:00,,-2147483648,-2147483648
2023-06-24 13:58:00,,-2147483648,-2147483648
2023-06-24 13:59:00,,-2147483648,-2147483648
2023-06-24 14:00:00,,-2147483648,-2147483648
2023-06-24 14:01:00,,-2147483648,-2147483648
2023-06-24 14:02:00,,-2147483648,-2147483648
2023-06-24 14:03:00,,-2147483648,-2147483648
2023-06-24 14:04:00,,-2147483648,-2147483648
2023-06-24 14:05:00,,-2147483648,-2147483648
2023-06-24 14:06:00,,-2147483648,-2147483648
2023-06-24 14:07:00,,-2147483648,-2147483648
2023-06-24 14:08:00,,-2147483648,-2147483648
2023-06-24 14:09:00,,-2147483648,-2147483648
2023-06-24 14:10:00,,-2147483648,-2147483648
2023-06-24 14:11:00,,-2147483648,-2147483648
2023-06-24 14:12:00,,-2147483648,-2147483648
2023-06-24 14:13:00,,-2147483648,-2147483648
2023-06-24 14:14:00,,-2147483648,-2147483648
2023-06-24 14:15:00,,-2147483648,-2147483648
2023-06-24 14:16:00,,-2147483648,-2147483648
2023-06-24 14:17:00,,-2147483648,-2147483648
2023-06-24 14:18:00,,-2147483648,-2147483648
2023-06-24 14:19:00,,-2147483648,-2147483648
2023-06-24 14:20:00,,-2147483648,-2147483648
2023-06-24 14:21:00,,-2147483648,-2147483648
2023-06-24 14:22:00,,-2147483648,-2147483648
2023-06-24 14:23:00,,-2147483648,-2147483648
2023-06-24 14:24:00,,-2147483648,-2147483648
2023-06-24 14:25:00,,-2147483648,-2147483648
2023-06-24 14:26:00,,-2147483648,-2147483648
2023-06-24 14:27:00,,-2147483648,-2147483648
2023-06-24 14:28:00,,-2147483648,-2147483648
2023-06-24 14:29:00,,-2147483648,-2147483648
2023-06-24 14:30:00,,-2147483648,-2147483648
2023-06-24 14:31:00,,-2147483648,-2147483648
2023-06-24 14:32:00,,-2147483648,-2147483648
2023-06-24 14:33:00,,-2147483648,-2147483648
2023-06-24 14:34:00,,-2147483648,-2147483648
2023-06-24 14:35:00,,-2147483648,-2147483648
2023-06-24 14:36:00,,-2147483648,-2147483648
2023-06-24 14:37:00,,-2147483648,-2147483648
2023-06-24 14:38:00,,-2147483648,-2147483648
2023-06-24 14:39:00,,-2147483648,-2147483648
2023-06-24 14:40:00,,-2147483648,-2147483648
2023-06-24 14:41:00,,-2147483648,-2147483648
2023-06-24 14:42:00,,-2147483648,-2147483648
2023-06-24 14:43:00,,-2147483648,-2147483648
2023-06-24 14:44:00,,-2147483648,-2147483648
2023-06-24 14:45:00,,-2147483648,-2147483648
2023-06-24 14:46:00,,-2147483648,-2147483648
2023-06-24 14:47:00,,-2147483648,-2147483648
2023-06-24 14:48:00,,-2147483648,-2147483648
2023-06-24 14:49:00,,-2147483648,-2147483648
2023-06-24 14:50:00,,-2147483648,-2147483648
2023-06-24 14:51:00,,-2147483648,-2147483648
2023-06-24 14:52:00,,-2147483648,-2147483648
2023-06-24 14:53:00,,-2147483648,-2147483648
2023-06-24 14:54:00,,-2147483648,-2147483648
2023-06-24 14:55:00,,-2147483648,-2147483648
2023-06-24 14:56:00,,-2147483648,-2147483648
2023-06-24 14:57:00,,-2147483648,-2147483648
2023-06-24 14:58:00,,-2147483648,-2147483648
2023-06-24 14:59:00,,-2147483648,-2147483648
2023-06-24 15:00:00,,-2147483648,-2147483648
2023-06-24 15:01:00,,-2147483648,-2147483648
2023-06-24 15:02:00,,-2147483648,-2147483648
2023-06-24 15:03:00,,-2147483648,-2147483648
2023-06-24 15:04:00,,-2147483648,-2147483648
2023-06-24 15:05:00,,-2147483648,-2147483648
2023-06-24 15:06:00,,-2147483648,-2147483648
2023-06-24 15:07:00,,-2147483648,-2147483648
2023-06-24 15:08:00,,-2147483648,-2147483648
2023-06-24 15:09:00,,-2147483648,-2147483648
2023-06-24 15:10:00,,-2147483648,-2147483648
2023-06-24 15:11:00,,-2147483648,-2147483648
2023-06-24 15:12:00,,-2147483648,-2147483648
2023-06-24 15:13:00,,-2147483648,-2147483648
2023-06-24 15:14:00,,-2147483648,-2147483648
